id,order,year,month,product code,title,module code,type,system,setting,confidence,edition,authors,cover_url,cover_artist,semester,season
342,,1990,,9300,Dwarves Deep,FR11,accessory,AD&D,Forgotten Realms,not verified,,,,,,
343,,1990,,9301,Halls of the High King,FA1,adventure,AD&D,Forgotten Realms,not verified,,,,,,
344,,1990,,9302,Flames of the Falcon,WGA3,adventure,AD&D,Greyhawk,not verified,,,,,,
345,,1990,,9303,Nightwail,HWA1,adventure,D&D,Mystara,not verified,,Allen Varney,https://www.tsrarchive.com/hw/hw-hwa1.jpg,,,
346,,1990,,9304,Blood Charge,FRA3,adventure,AD&D,Forgotten Realms,not verified,,,,,,
347,,1990,,9305,Nehwon,LNA2,adventure,AD&D,Lankhmar,not verified,,,,,,
348,,1990,,9307,Ninja Wars,FROA1,adventure,AD&D,Forgotten Realms,not verified,,,,,,
349,,1990,,9309,Vecna Lives!,WGA4,adventure,AD&D,Greyhawk,not verified,,,,,,
350,,1990,,9310,Nightrage,HWA2,adventure,D&D,Mystara,not verified,,Allen Varney,https://www.tsrarchive.com/hw/hw-hwa2.jpg,,,
351,,1990,,2019S,Dark & Hidden Ways,,adventure,AD&D,,not verified,,,https://www.tsrarchive.com/add/add-hidden.jpg,,,
352,,1990,,2020S,Wild Things,,adventure,AD&D,,not verified,,,https://www.tsrarchive.com/add/add-wild.jpg,,,
353,,1991,2,2122,Monstrous Compendium Ravenloft Appendix,MC10,accessory,AD&D,Ravenloft,verified,,,https://www.tsrarchive.com/add/add-2e-core-mc10.jpg,,1,
354,,1991,6,1066,Maztica Campaign Set,,boxed set,AD&D,Forgotten Realms,likely,,,,,1,
355,,1991,6,2121,Tome of Magic,,hardcover,AD&D,,likely,,Cook & Findley & Herring & Kubasik & Sargent & Swan,https://www.tsrarchive.com/add/add-hc-tom-2nd.jpg,,1,
356,,1991,8,9306,Atruaghin Clans,GAZ14,accessory,D&D,Mystara,verified,,William W. Connors,https://www.tsrarchive.com/gz/gz-gaz14.jpg,,2,
357,,1991,9,2400,Dark Sun Boxed Set,,boxed set,AD&D,Dark Sun,verified,,,,,2,
358,,1991,11,1071,Rules Cyclopedia,,hardcover,D&D,Mystara,likely,,Aaron Allston,https://www.tsrarchive.com/dd/dd2-chall-rules.jpg,,2,
359,,1991,12,1068,Greyhawk Wars,,boxed set,AD&D,Greyhawk,verified,,,,,2,
360,,1991,,1060,Ruins of Undermountain,,boxed set,AD&D,Forgotten Realms,not verified,,,,,,
361,,1991,,1065,The Legend of Spelljammer,,boxed set,AD&D,Spelljammer,not verified,,,,,,
362,,1991,,1070,The New Easy to Master Dungeons & Dragons Game,,boxed set,D&D,,not verified,,Timothy Brown,https://www.tsrarchive.com/dd/dd2-chall-new.jpg,,,
363,,1991,,2117,The Complete Psionics Handbook,PHBR5,accessory,AD&D,,not verified,,Steve Winter,https://www.tsrarchive.com/add/add-phbr5-1st.jpg,,,
364,,1991,,2118,Monstrous Compendium Outer Planes Appendix,MC8,accessory,AD&D,,not verified,,,https://www.tsrarchive.com/add/add-2e-core-mc8.jpg,,,
365,,1991,,2119,Monstrous Compendium Spelljammer Appendix II,MC9,accessory,AD&D,Spelljammer,not verified,,,https://www.tsrarchive.com/add/add-2e-core-mc9.jpg,,,
366,,1991,,2123,Arms and Equipment Guide,DMGR3,accessory,AD&D,,not verified,,Grant Boucher & Troy Christensen & Jon Pickens & John Terra & Scott Davis,https://www.tsrarchive.com/add/add-dmgr3-1st.jpg,,,
367,,1991,,2124,The Complete Book of Dwarves,PHBR6,accessory,AD&D,,not verified,,Jim Bambra,https://www.tsrarchive.com/add/add-phbr6-1st.jpg,,,
368,,1991,,2125,Monstrous Compendium Forgotten Realms Appendix,MC11,accessory,AD&D,Forgotten Realms,not verified,,,https://www.tsrarchive.com/add/add-2e-core-mc11.jpg,,,
369,,1991,,9271,Eye of Traldar,DDA3,adventure,D&D,Mystara,not verified,,Carl Sargent,https://www.tsrarchive.com/dd/dd2-dda3.jpg,,,
370,,1991,,9272,The Dymrak Dread,DDA4,adventure,D&D,Mystara,not verified,,John Nephew,https://www.tsrarchive.com/dd/dd2-dda4.jpg,,,
371,,1991,,9308,Character Record Sheets,DDREF1,accessory,D&D,,not verified,,,https://www.tsrarchive.com/dd/dd2-ddref1.jpg,,,
372,,1991,,9311,Nightstorm,HWA3,adventure,D&D,Mystara,not verified,,Allen Varney,https://www.tsrarchive.com/hw/hw-hwa3.jpg,,,
373,,1991,,9312,Realmspace,SJR2,accessory,AD&D,Spelljammer,not verified,,,,,,
374,,1991,,9313,Dungeon Master's Screen,SJR3,accessory,AD&D,Spelljammer,not verified,,,,,,
375,,1991,,9314,New Beginnings,DLS1,adventure,AD&D,Dragonlance,not verified,,,,,,
376,,1991,,9315,Port of Ravens Bluff,LC4,accessory,AD&D,Forgotten Realms,not verified,,,,,,
377,,1991,,9316,Nightwatch in the Living City,LC3,accessory,AD&D,Forgotten Realms,not verified,,,,,,
378,,1991,,9317,Five Shall Be One,WGS1,adventure,AD&D,Greyhawk,not verified,,,,,,
379,,1991,,9318,Prince of Lankhmar,LNA3,adventure,AD&D,Lankhmar,not verified,,,,,,
380,,1991,,9319,Tree Lords,DLS2,adventure,AD&D,Dragonlance,not verified,,,,,,
381,,1991,,9320,Anauroch,FR13,accessory,AD&D,Forgotten Realms,not verified,,,,,,
382,,1991,,9321,Ship of Horror,RA2,adventure,AD&D,Ravenloft,not verified,,,,,,
383,,1991,,9322,Vikings Campaign Sourcebook,HR1,accessory,AD&D,,not verified,,"David ""Zeb"" Cook",https://www.tsrarchive.com/add/add-hr1.jpg,,,
384,,1991,,9324,Horde Campaign,FR12,accessory,AD&D,Forgotten Realms,not verified,,,,,,
385,,1991,,9325,Under the Dark Fist,SJA4,adventure,AD&D,Spelljammer,not verified,,,,,,
386,,1991,,9326,Drow of the Underdark,FOR2,accessory,AD&D,Forgotten Realms,not verified,,,,,,
387,,1991,,9327,Oak Lords,DLS3,adventure,AD&D,Dragonlance,not verified,,,,,,
388,,1991,,9328,Practical Planetology,SJR4,accessory,AD&D,Spelljammer,not verified,,,,,,
389,,1991,,9329,Tales of Lankhmar,LNR2,accessory,AD&D,Lankhmar,not verified,,,,,,
390,,1991,,9331,Darklords,RR1,accessory,AD&D,Ravenloft,not verified,,,,,,
391,,1991,,9332,Sons of Azca,HWR1,accessory,D&D,Mystara,not verified,,John Nephew,https://www.tsrarchive.com/hw/hw-hwr1.jpg,,,
392,,1991,,9333,Fires of Zatal,FMA1,adventure,AD&D,Forgotten Realms,not verified,,,,,,
393,,1991,,9334,Wild Elves,DLS4,adventure,AD&D,Dragonlance,not verified,,,,,,
394,,1991,,9336,Book of Crypts,RR2,accessory,AD&D,Ravenloft,not verified,,,,,,
395,,1991,,9337,Howl from the North,WGS2,adventure,AD&D,Greyhawk,not verified,,,,,,
396,,1991,,9338,Touch of Death,RA3,adventure,AD&D,Ravenloft,not verified,,,,,,
397,,1991,,9339,Kingdom of Nythia,HWR2,accessory,D&D,Mystara,not verified,,Blake Mobley & Newton Ewell,https://www.tsrarchive.com/hw/hw-hwr2.jpg,,,
398,,1991,,9340,Endless Armies,FMA2,adventure,AD&D,Forgotten Realms,not verified,,,,,,
399,,1991,,9341,Nightmare Keep,FA2,adventure,AD&D,Forgotten Realms,not verified,,,,,,
400,,1991,,9343,Goblin's Return,SJS1,adventure,AD&D,Spelljammer,not verified,,,,,,
401,,1991,,9345,Van Richten's Guide to Vampires,RR3,accessory,AD&D,Ravenloft,not verified,,,,,,
402,,1992,1,9346,Slave Tribes,DSR1,accessory,AD&D,Dark Sun,verified,,,,,1,
403,,1992,2,2405,Monstrous Compendium Dark Sun Appendix: Terrors of the Desert,MC12,accessory,AD&D,Dark Sun,verified,,,https://www.tsrarchive.com/add/add-2e-core-mc12.jpg,,1,
404,,1992,2,9355,Night of the Walking Dead,RQ1,adventure,AD&D,Ravenloft,verified,,,,,1,
405,,1992,4,9364,Dune Trader,DSR2,accessory,AD&D,Dark Sun,verified,,,,,1,
406,,1992,5,2408,Dragon Kings,,hardcover,AD&D,Dark Sun,verified,,,,,1,
407,,1992,7,1074,Tales of the Lance,,boxed set,AD&D,Dragonlance,likely,,,,,2,
408,,1992,8,1077,Land of Fate,,boxed set,AD&D,Al-Qadim,likely,,,,,2,
409,,1992,9,9377,Veiled Alliance,DSR3,accessory,AD&D,Dark Sun,verified,,,,,2,
410,,1992,10,1064,From the Ashes,,boxed set,AD&D,Greyhawk,likely,,,,,2,
411,,1992,10,1079,Forbidden Lore,,boxed set,AD&D,Ravenloft,verified,,,,,2,
412,,1992,11,9392,Valley of Dust and Fire,DSR4,accessory,AD&D,Dark Sun,verified,,,,,2,
413,,1992,,1072,War Captain's Companion,,boxed set,AD&D,Spelljammer,not verified,,,,,,
414,,1992,,1073,The Dragon's Den,,boxed set,D&D,,not verified,,Ken Rolston,https://www.tsrarchive.com/dd/dd2-chall-ap-dd.jpg,,,
415,,1992,,1076,The Goblin's Lair,,boxed set,D&D,,not verified,,Graeme David,https://www.tsrarchive.com/dd/dd2-chall-ap-gl.jpg,,,
416,,1992,,1081,The Haunted Tower,,boxed set,D&D,,not verified,,Julia Martin,https://www.tsrarchive.com/dd/dd2-chall-ap-ht.jpg,,,
417,,1992,,1082,Wrath of the Immortals,,boxed set,D&D,Mystara,not verified,,Aaron Allston,https://www.tsrarchive.com/dd/dd2-chall-wrath.jpg,,,
418,,1992,,1083,Menzoberranzan,,boxed set,AD&D,Forgotten Realms,not verified,,,,,,
419,,1992,,1100,Dragon Quest Game,,boxed set,D&D,,not verified,,William W. Connors & David Wise,https://www.tsrarchive.com/dd/dd2-chall-dq.jpg,,,
420,,1992,,9259,The Jade Hare,,adventure,D&D,Mystara,not verified,,John Nephew,,,,
421,,1992,,9342,Quest for the Silver Sword,TRS2,adventure,D&D,Thunder Rift,not verified,,William W. Connors,https://www.tsrarchive.com/dd/dd2-entry1.jpg,,,
422,,1992,,9350,Assault on Raven's Ruin,TRS3,adventure,D&D,Thunder Rift,not verified,,Tim Beach,https://www.tsrarchive.com/dd/dd2-entry2.jpg,,,
423,,1992,,9357,Thunder Rift,TRS1,accessory,D&D,Thunder Rift,not verified,,Colin McComb,https://www.tsrarchive.com/dd/dd2-entry3.jpg,,,
424,,1992,,9363,Character & Monster Assortment,TRS0,accessory,D&D,,not verified,,Tim Beach,https://www.tsrarchive.com/dd/dd2-entry5.jpg,,,
791,,1992,,9367,Thunder Rift,TRS1,adventure,D&D,,likely,,,,,,
425,,1992,,9368,Night Howlers,PC4,accessory,D&D,Mystara,not verified,,Ann Dupuis,https://www.tsrarchive.com/cc/cc-pc4.jpg,,,
426,,1992,,9372,Poor Wizard's Almanac & Book of Facts,AC1010,accessory,D&D,Mystara,not verified,,Aaron Allston,https://www.tsrarchive.com/dd/dd2-alm-pwa1.jpg,,,
427,,1992,,9378,The Milenian Scepter,HWQ1,adventure,D&D,Mystara,not verified,,Anthony Herring,https://www.tsrarchive.com/hw/hw-hwq1.jpg,,,
428,,1992,,9384,The Milenian Empire,HWR3,accessory,D&D,Mystara,not verified,,Anthony Herring,https://www.tsrarchive.com/hw/hw-hwr3.jpg,,,
429,,1992,,9387,Sword and Shield,TRS4,adventure,D&D,Thunder Rift,not verified,,John Terra,https://www.tsrarchive.com/dd/dd2-entry4.jpg,,,
430,,1993,2,2416,Dragon's Crown,DSE1,adventure,AD&D,Dark Sun,verified,,,,,1,
431,,1993,5,2413,The Ivory Triangle,,boxed set,AD&D,Dark Sun,verified,,,,,1,
432,,1993,6,2140,Monstrous Manual,,hardcover,AD&D,,likely,,,https://www.tsrarchive.com/add/add-2e-core-mm-1st.jpg,,1,
433,,1993,6,2419,The Complete Gladiator's Handbook,CGR2,accessory,AD&D,Dark Sun,verified,,Walter M. Baas & Colin McComb,https://www.tsrarchive.com/ds/ds-cgr2.jpg,,1,
434,,1993,7,2420,City State of Tyr,DSS1,accessory,AD&D,Dark Sun,verified,,,,,2,
435,,1993,8,9418,House of Strahd,RM4,adventure,AD&D,Ravenloft,verified,,,,,2,
436,,1993,9,1095,Castles Forlorn,,boxed set,AD&D,Ravenloft,verified,,,,,2,
437,,1993,9,2422,"Earth, Air, Fire and Water",DSS2,accessory,AD&D,Dark Sun,verified,,,,,2,
438,,1993,10,2423,Elves of Athas,DSS3,accessory,AD&D,Dark Sun,verified,,,,,2,
439,,1993,,1085,Forgotten Realms Campaign Setting,,boxed set,AD&D,Forgotten Realms,not verified,,,,,,
440,,1993,,1086,Dwarven Kingdoms of Krynn,,boxed set,AD&D,Dragonlance,not verified,,,,,,
441,,1993,,1087,The Astromundi Cluster,,boxed set,AD&D,Spelljammer,not verified,,,,,,
442,,1993,,1089,Dragon Mountain,,boxed set,AD&D,,not verified,,Colin McComb & Paul Lidberg,https://www.tsrarchive.com/add/add-box-dm.jpg,,,
443,,1993,,1091,City of Delights,,boxed set,AD&D,Al-Qadim,not verified,,,,,,
444,,1993,,1094,Champions of Mystara: Heroes of the Princess Ark,,boxed set,D&D,Mystara,not verified,,Ann Dupuis,https://www.tsrarchive.com/dd/dd2-chall-champ.jpg,,,
445,,1993,,2126,Book of Artifacts,,hardcover,AD&D,,not verified,,,,,,
446,,1993,,2132,Monstrous Compendium Ravenloft Appendix II: Children of the Night,MC15,accessory,AD&D,Ravenloft,not verified,,,,,,
447,,1993,,2133,Creative Campaigning,DMGR5,accessory,AD&D,,not verified,,Tony Pryor & Tony Herring & Jonathan Tweet & Norm Ritchie,https://www.tsrarchive.com/add/add-dmgr5.jpg,,,
448,,1993,,2134,The Complete Book of Gnomes and Halflings,PHBR9,accessory,AD&D,,not verified,,Douglas Niles,https://www.tsrarchive.com/add/add-phbr9-1st.jpg,,,
449,,1993,,2135,The Complete Book of Humanoids,PHBR10,accessory,AD&D,,not verified,,Bill Slavicsek,https://www.tsrarchive.com/add/add-phbr10-1st.jpg,,,
450,,1993,,2136,The Complete Ranger's Handbook,PHBR11,accessory,AD&D,,not verified,,Rick Swan,https://www.tsrarchive.com/add/add-phbr11-1st_2nd.jpg,,,
451,,1993,,9295,Lankhmar: City of Adventure (2nd Edition),,accessory,AD&D,Lankhmar,not verified,,,,,,
452,,1993,,9376,The Glory of Rome Campaign Sourcebook,HR5,accessory,AD&D,,not verified,,,,,,
453,,1993,,9379,Volo's Guide to the North,,accessory,AD&D,Forgotten Realms,not verified,,,,,,
454,,1993,,9388,The Shining South,FR16,accessory,AD&D,Forgotten Realms,not verified,,,,,,
455,,1993,,9389,Jungles of Chult,FRM1,adventure,AD&D,Forgotten Realms,not verified,,,,,,
456,,1993,,9390,The Code of the Harpers,FOR4,accessory,AD&D,Forgotten Realms,not verified,,,,,,
457,,1993,,9391,Doom of Daggerdale,FRQ3,adventure,AD&D,Forgotten Realms,not verified,,,,,,
458,,1993,,9393,Dalelands,FRS1,accessory,AD&D,Forgotten Realms,not verified,,,,,,
459,,1993,,9394,Unsung Heroes,DLR3,accessory,AD&D,Dragonlance,not verified,,,,,,
460,,1993,,9395,Player's Guide to the Dragonlance Campaign,PG1,accessory,AD&D,Dragonlance,not verified,,,,,,
461,,1993,,9396,Dragonlance Classics: Volume II,DLC2,adventure,AD&D,Dragonlance,not verified,,,,,,
462,,1993,,9397,New Tales: The Land Reborn,DLT1,adventure,AD&D,Dragonlance,not verified,,,,,,
463,,1993,,9398,The Marklands,WGR4,accessory,AD&D,Greyhawk,not verified,,,,,,
464,,1993,,9399,Iuz the Evil,WGR5,accessory,AD&D,Greyhawk,not verified,,,,,,
465,,1993,,9405,The City of Skulls,WGR6,accessory,AD&D,Greyhawk,not verified,,,,,,
466,,1993,,9406,Border Watch,WGM1,adventure,AD&D,Greyhawk,not verified,,,,,,
467,,1993,,9411,Krynnspace,SJR7,accessory,AD&D,Spelljammer,not verified,,,,,,
468,,1993,,9412,Space Lairs,SJR8,accessory,AD&D,Spelljammer,not verified,,,,,,
469,,1993,,9413,Roots of Evil,RM1,adventure,AD&D,Ravenloft,not verified,,,,,,
470,,1993,,9414,The Created,RM2,adventure,AD&D,Ravenloft,not verified,,,,,,
471,,1993,,9415,Van Richten's Guide to the Lich,RR6,accessory,AD&D,Ravenloft,not verified,,,,,,
472,,1993,,9416,Van Richten's Guide to Werebeasts,RR7,accessory,AD&D,Ravenloft,not verified,,,,,,
473,,1993,,9417,Web of Illusion,RM3,adventure,AD&D,Ravenloft,not verified,,,,,,
474,,1993,,9419,Dark of the Moon,,adventure,AD&D,Ravenloft,not verified,,,,,,
475,,1993,,9421,"Magic Encyclopedia, Volume 2",,accessory,AD&D,,not verified,,"Connie & Dale ""Slade"" Henson",https://www.tsrarchive.com/add/add-me2.jpg,,,
476,,1993,,9423,The Murky Deep,GA1,adventure,AD&D,,not verified,,,,,,
477,,1993,,9424,Swamplight,GA2,adventure,AD&D,,not verified,,Jean Rabe,https://www.tsrarchive.com/add/add-ga2.jpg,,,
478,,1993,,9425,Tales of Enchantment,GA3,adventure,AD&D,,not verified,,,,,,
479,,1993,,9426,Thief's Challenge,HHQ3,adventure,AD&D,,not verified,,,,,,
480,,1993,,9429,Cleric's Challenge,HHQ4,adventure,AD&D,,not verified,,L. Richard Baker III,https://www.tsrarchive.com/add/add-hhq4.jpg,,,
481,,1993,,9432,A Dozen and One Adventures,ALQ3,boxed set,AD&D,Al-Qadim,not verified,,,,,,
482,,1993,,9433,Secrets of the Lamp,ALQ4,boxed set,AD&D,Al-Qadim,not verified,,,,,,
483,,1993,,9434,The Knight of Newts,TRS5,adventure,D&D,Thunder Rift,not verified,,"""Slade"" Henson",https://www.tsrarchive.com/dd/dd2-entry6.jpg,,,
484,,1993,,9435,Rage of the Rakasta,TRS6,adventure,D&D,Thunder Rift,not verified,,William W. Connors,https://www.tsrarchive.com/dd/dd2-entry7.jpg,,,
485,,1993,,9436,In the Phantom's Wake,TRS7,adventure,D&D,Thunder Rift,not verified,,"Dale ""Slade"" Henson",https://www.tsrarchive.com/dd/dd2-entry8.jpg,,,
486,,1993,,9437,Dungeon Master Screen,DMR1,accessory,D&D,Mystara,not verified,,Teeuwynn Woodruff,https://www.tsrarchive.com/dd/dd2-dmr1.jpg,,,
487,,1993,,9438,Creature Catalog,DMR2,accessory,D&D,Mystara,not verified,,John Nephew,https://www.tsrarchive.com/dd/dd2-dmr2.jpg,,,
488,,1993,,9441,Poor Wizard's Almanac II & Book of Facts,AC1011,accessory,D&D,Mystara,not verified,,Ann Dupuis,https://www.tsrarchive.com/dd/dd2-alm-pwa2.jpg,,,
489,,1993,,9466,Player's Guide to the Forgotten Realms,PG2,accessory,AD&D,Forgotten Realms,not verified,,,,,,
490,,1993,,9584,Assassin Mountain,ALQ2,boxed set,AD&D,Al-Qadim,not verified,,,,,,
491,,1994,2,2430,Black Spine,,adventure,AD&D,Dark Sun,verified,,,,,1,
492,,1994,3,2600,Planescape Campaign Setting,,boxed set,AD&D,Planescape,verified,,,,,1,
493,,1994,4,2417,Forest Maker,,adventure,AD&D,Dark Sun,verified,,,,,1,
494,,1994,5,1108,Ravenloft Campaign Setting,,boxed set,AD&D,Ravenloft,verified,,,,,1,
495,,1994,6,2431,The Will and the Way,,accessory,AD&D,Dark Sun,verified,,,,,1,
496,,1994,6,2602,Planescape Monstrous Compendium Appendix,,accessory,AD&D,Planescape,verified,,,,,1,
497,,1994,7,2603,Planes of Chaos,,boxed set,AD&D,Planescape,verified,,,,,2,
498,,1994,8,2432,City by the Silt Sea,,boxed set,AD&D,Dark Sun,verified,,,,,2,
499,,1994,10,1103,Masque of the Red Death and Other Tales,,boxed set,AD&D,Ravenloft,verified,,,,,2,
500,,1994,,1104,The Ruins of Undermountain II: The Deep Levels,,boxed set,AD&D,Forgotten Realms,not verified,,,,,,
501,,1994,,1106,Classic Dungeons & Dragons Game,,boxed set,D&D,Mystara,not verified,1st print,"Troy Denning, Timothy B. Brown, Doug Stewart",https://www.tsrarchive.com/dd/dd2-chall-class-1st.jpg,,,
502,,1994,,1106,Classic Dungeons & Dragons Game,,boxed set,D&D,Mystara,not verified,2nd print,"Troy Denning, Timothy B. Brown, Doug Stewart",https://www.tsrarchive.com/dd/dd2-chall-class-2nd.jpg,,,
503,,1994,,1107,Council of Wyrms,,boxed set,AD&D,,not verified,,Bill Slavicsek,https://www.tsrarchive.com/add/add-box-wyrm.jpg,,,
504,,1994,,2139,Ravenloft Monstrous Compendium Appendix III: Creatures of Darkness,,accessory,AD&D,Ravenloft,not verified,,,,,,
505,,1994,,2141,"Encyclopedia Magica, Volume I",,accessory,AD&D,,not verified,,,https://www.tsrarchive.com/add/add-em1-2nd.jpg,,,
506,,1994,,2144,The Complete Book of Villains,DMGR6,accessory,AD&D,,not verified,,Kirk Botula,https://www.tsrarchive.com/add/add-dmgr6.jpg,,,
507,,1994,,2145,Monstrous Compendium Annual Volume One,,accessory,AD&D,,not verified,,,https://www.tsrarchive.com/add/add-mcann1-1st.jpg,,,
508,,1994,,2147,The Complete Paladin's Handbook,PHBR12,accessory,AD&D,,not verified,,Rick Swan,https://www.tsrarchive.com/add/add-phbr12-1st.jpg,,,
509,,1994,,2150,The Complete Druid's Handbook,PHBR13,accessory,AD&D,,not verified,,David L. Pulver,https://www.tsrarchive.com/add/add-phbr13-1st.jpg,,,
510,,1994,,2500,Karameikos: Kingdom of Adventure,,boxed set,AD&D,Mystara (2E),not verified,,,,,,
511,,1994,,2501,Mystara Monstrous Compendium Appendix,,accessory,AD&D,Mystara (2E),not verified,,John Nephew & John Terra & Skip Williams & Teeuwynn Woodruff,https://www.tsrarchive.com/add/add-mc-mystara.jpg,,,
512,,1994,,2502,Poor Wizard's Almanac III & Book of Facts,,accessory,AD&D,Mystara (2E),not verified,,,,,,
513,,1994,,2506,Dungeon Master's Survival Kit,,accessory,AD&D,Mystara (2E),not verified,,Ann Dupuis,https://www.tsrarchive.com/dd/dd2-alm-pwa3.jpg,,,
514,,1994,,2601,The Eternal Boundary,,adventure,AD&D,Planescape,not verified,,,,,,
515,,1994,,2604,In the Abyss,,adventure,AD&D,Planescape,not verified,,,,,,
516,,1994,,2609,Well of Worlds,,adventure,AD&D,Planescape,not verified,,,,,,
517,,1994,,2610,The Deva Spark,,adventure,AD&D,Planescape,not verified,,,,,,
518,,1994,,9408,Age of Heroes Campaign Sourcebook,HR6,accessory,AD&D,,not verified,,Nicky Rea,https://www.tsrarchive.com/add/add-hr6.jpg,,,
519,,1994,,9410,Cormyr,,accessory,AD&D,Forgotten Realms,not verified,,,,,,
520,,1994,,9427,"Temple, Tower & Tomb",,adventure,AD&D,,not verified,,,,,,
521,,1994,,9428,Fighter's Challenge II,,adventure,AD&D,,not verified,,,,,,
522,,1994,,9430,Elves of Evermeet,FOR5,accessory,AD&D,Forgotten Realms,not verified,,,,,,
523,,1994,,9433,The Complete Sha'ir's Handbook,,accessory,AD&D,Al-Qadim,not verified,,,,,,
524,,1994,,9440,Ruined Kingdoms,,boxed set,AD&D,Al-Qadim,not verified,,,,,,
525,,1994,,9448,Treasure Chest,,accessory,AD&D,,not verified,,Laura Craig & Steve Winter,https://www.tsrarchive.com/add/add-adv-ttt.jpg,,,
526,,1994,,9449,Corsairs of the Great Sea,,boxed set,AD&D,Al-Qadim,not verified,,,,,,
527,,1994,,9450,Marco Volo: Journey,,accessory,AD&D,Forgotten Realms,not verified,,,,,,
528,,1994,,9451,Van Richten's Guide to the Created,RR8,accessory,AD&D,Ravenloft,not verified,,,,,,
529,,1994,,9452,Van Richten's Guide to the Ancient Dead,RR9,accessory,AD&D,Ravenloft,not verified,,,,,,
530,,1994,,9453,Dragonlance Classics: Volume III,DLC3,adventure,AD&D,Dragonlance,not verified,,,,,,
531,,1994,,9454,Marco Volo: Arrival,,adventure,AD&D,Forgotten Realms,not verified,,,,,,
532,,1994,,9455,Marco Volo: Departure,,adventure,AD&D,Forgotten Realms,not verified,,,,,,
533,,1994,,9456,Adam's Wrath,,adventure,AD&D,Ravenloft,not verified,,,,,,
534,,1994,,9457,Hour of the Knife,,adventure,AD&D,Ravenloft,not verified,,"David ""Zeb"" Cook",https://www.tsrarchive.com/add/add-screen-fighter.jpg,,,
535,,1994,,9458,The Awakening,,adventure,AD&D,Ravenloft,not verified,,,,,,
536,,1994,,9459,Caravans,,boxed set,AD&D,Al-Qadim,not verified,,,,,,
537,,1994,,9460,Volo's Guide to the Sword Coast,,accessory,AD&D,Forgotten Realms,not verified,,,,,,
538,,1994,,9461,Rogues in Lankhmar,,adventure,AD&D,Lankhmar,not verified,,,,,,
539,,1994,,9462,Book of Lairs (Dragonlance),,accessory,AD&D,Dragonlance,not verified,,"David ""Zeb"" Cook",https://www.tsrarchive.com/add/add-screen-priest.jpg,,,
540,,1994,,9463,Howls in the Night,,adventure,AD&D,Ravenloft,not verified,,Skip Williams,https://www.tsrarchive.com/add/add-screen-thief.jpg,,,
541,,1994,,9464,City Sites,,accessory,AD&D,,not verified,,Skip Williams,https://www.tsrarchive.com/add/add-site-city.jpg,,,
542,,1994,,9465,Book of Lairs (Forgotten Realms),,accessory,AD&D,Forgotten Realms,not verified,,,,,,
543,,1994,,9467,Cities of Bone,,boxed set,AD&D,Al-Qadim,not verified,,,,,,
544,,1994,,9468,Elminster's Ecologies,,boxed set,AD&D,Forgotten Realms,not verified,,Julia Martin,https://www.tsrarchive.com/add/add-screen-wizard.jpg,,,
545,,1994,,9469,The Crusades Campaign Sourcebook,HR7,accessory,AD&D,,not verified,,Steve Kurtz,https://www.tsrarchive.com/add/add-hr7.jpg,,,
546,,1994,,9474,Wizard's Challenge II,,adventure,AD&D,,not verified,,,,,,
547,,1994,,9516,City of Splendors,,boxed set,AD&D,Forgotten Realms,not verified,,,,,,
548,,1995,1,2607,Planes of Law,,boxed set,AD&D,Planescape,verified,,,,,1,
549,,1995,2,2152,"Encyclopedia Magica, Volume II",,accessory,AD&D,,verified,,,https://www.tsrarchive.com/add/add-em2-1st.jpg,,1,
550,,1995,3,2433,Dark Sun Monstrous Compendium Appendix II: Terrors Beyond Tyr,,accessory,AD&D,Dark Sun,verified,,Jim Atkiss & Steve Brown & Timothy B. Brown & Andrew P. Morris & Bruce,https://www.tsrarchive.com/ds/ds-mc.jpg,,1,
551,,1995,3,2437,Thri-Kreen of Athas,,accessory,AD&D,Dark Sun,verified,,,,,1,
552,,1995,4,2159,Player's Handbook (Revised),,hardcover,AD&D,,likely,,,https://www.tsrarchive.com/add/add-2e-core-phb-rev-1st.jpg,,1,
553,,1995,4,2160,Dungeon Master Guide (Revised),,hardcover,AD&D,,likely,,,https://www.tsrarchive.com/add/add-2e-core-dmg-rev-1st.jpg,,1,
554,,1995,5,2153,"Encyclopedia Magica, Volume III",,accessory,AD&D,,verified,,Kirk Botulla & Shane Hensley & Nicky Rea & Teeuwynn Woodruff,https://www.tsrarchive.com/rv/rv-mc3.jpg,,1,
555,,1995,5,2608,In the Cage: A Guide to Sigil,,accessory,AD&D,Planescape,verified,,,,,1,
556,,1995,6,2439,Beyond the Prism Pentad,,accessory,AD&D,Dark Sun,verified,,,,,1,
557,,1995,6,2611,The Factol's Manifesto,,accessory,AD&D,Planescape,verified,,,,,1,
558,,1995,7,2149,Player's Option: Combat & Tactics,,hardcover,AD&D,,verified,,L. Richard Baker III & Skip Williams,https://www.tsrarchive.com/add/add-opt-ct-2nd.jpg,,2,
559,,1995,7,2154,Player's Option: Skills & Powers,,hardcover,AD&D,,likely,,Douglas Niles & Dale A. Donovan,https://www.tsrarchive.com/add/add-opt-sp-2nd.jpg,,2,
560,,1995,7,3100,Birthright Campaign Setting,,boxed set,AD&D,Birthright,verified,,,,,2,
561,,1995,8,2156,Dungeon Master Option: High-Level Campaigns,,hardcover,AD&D,,likely,,Skip Williams,https://www.tsrarchive.com/add/add-opt-hlc.jpg,,2,
